3.163422539830207825e+00
3.162371955811977386e+00
3.160835497081279755e+00
3.160229995846748352e+00
3.160131514072418213e+00
3.163081526756286621e+00
3.166102439165115356e+00
3.168503925204277039e+00
3.174846075475215912e+00
3.173738561570644379e+00
3.165936008095741272e+00
3.161246597766876221e+00
3.162163868546485901e+00
3.162588804960250854e+00
3.163234598934650421e+00
3.164349809288978577e+00
3.168227493762969971e+00
3.169165156781673431e+00
3.163370385766029358e+00
3.158898651599884033e+00
3.155876651406288147e+00
3.155077777802944183e+00
3.156132288277149200e+00
3.157696485519409180e+00
3.158284187316894531e+00
3.158666700124740601e+00
3.158178076148033142e+00
3.158192947506904602e+00
3.158273525536060333e+00
3.157681033015251160e+00
3.157991722226142883e+00
3.157730728387832642e+00
3.157542832195758820e+00
3.157303459942340851e+00
3.157005839049816132e+00
3.156242661178112030e+00
3.155449748039245605e+00
3.154151439666748047e+00
3.152974188327789307e+00
3.152683071792125702e+00
3.152236759662628174e+00
3.151410639286041260e+00
3.150202564895153046e+00
3.149774670600891113e+00
3.149149924516677856e+00
3.150016419589519501e+00
3.151359684765338898e+00
3.153935872018337250e+00
3.154758155345916748e+00
3.154433898627758026e+00
3.152526900172233582e+00
3.149499371647834778e+00
3.146915532648563385e+00
3.144057802855968475e+00
3.141092672944068909e+00
3.138612180948257446e+00
3.136145301163196564e+00
3.133984044194221497e+00
3.132289618253707886e+00
3.129317380487918854e+00
3.126280285418033600e+00
3.123064838349819183e+00
3.116858072578907013e+00
3.111555695533752441e+00
3.104090817272663116e+00
3.093346141278743744e+00
3.082239769399166107e+00
3.069678165018558502e+00
3.066515542566776276e+00
3.061035387217998505e+00
3.055252879858016968e+00
3.047181144356727600e+00
3.029042698442935944e+00
3.006941150873899460e+00
2.982378982007503510e+00
2.939094893634319305e+00
2.890449754893779755e+00
2.848707839846611023e+00
2.853137828409671783e+00
2.799026999622583389e+00
2.721057742834091187e+00
2.732208743691444397e+00
2.702679827809333801e+00
2.843863844871520996e+00
2.696830261498689651e+00
2.886558331549167633e+00
2.838045634329319000e+00
2.807189524173736572e+00
2.631233960390090942e+00
2.461088258773088455e+00
2.437730941921472549e+00
2.530101742595434189e+00
2.670120805501937866e+00
2.452528353780508041e+00
2.376814551651477814e+00
2.345563851296901703e+00
2.311240177601575851e+00
2.231423616409301758e+00
2.291190143674612045e+00
2.207165878266096115e+00
2.415775444358587265e+00
2.583992671221494675e+00
2.328670606017112732e+00
2.226250074803829193e+00
2.410437252372503281e+00
2.396483384072780609e+00
2.507475651800632477e+00
2.428356043994426727e+00
2.522037792950868607e+00
2.441813953220844269e+00
2.218682490289211273e+00
2.121928602457046509e+00
2.243589971214532852e+00
2.253954209387302399e+00
2.257249709218740463e+00
2.203424021601676941e+00
2.217089273035526276e+00
2.219602085649967194e+00
2.294472686946392059e+00
2.226244326680898666e+00
2.220308192074298859e+00
2.111456882208585739e+00
1.964778050780296326e+00
1.942661263048648834e+00
2.484743300825357437e+00
2.071852538734674454e+00
2.172303739935159683e+00
2.201244644820690155e+00
2.228329095989465714e+00
2.125715162605047226e+00
2.017936140298843384e+00
1.976309560239315033e+00
1.995019841939210892e+00
1.921320158988237381e+00
1.905556626617908478e+00
1.930638138204813004e+00
1.911278951913118362e+00
1.802628077566623688e+00
1.848248235881328583e+00
1.835104430094361305e+00
1.917470898479223251e+00
1.966803386807441711e+00
